Estacion,Tipo dia,Descripcio_causa_mediata,Descripcio_torn,Descripcio_tipus_accident,Tipo_vehiculo,Genero,Edad,Barrio
Otono,No laborable,Desobeir samoforo,Nit,Colision fronto-lateral,Bicicleta,Home,[18;33],la Font de la Guatlla
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],la Font de la Guatlla
Invierno,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Font de la Guatlla
Verano,No laborable,Fallada mecanica o avaria,Mati,Colision fronto-lateral,Bicicleta,Home,[34;50],la Font de la Guatlla
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[18;33],la Font de la Guatlla
Primavera,Laborable,No determinada,Tarda,Abast,Motocicleta,Home,[34;50],la Font de la Guatlla
Otono,Laborable,Altres,Mati,Xoc contra element estatic,Turisme,Home,[51;70],la Font de la Guatlla
Otono,Laborable,Manca precaucio incorporacio circulacio,Mati,Caiguda (dues rodes),Motocicleta,Home,[34;50],la Font de la Guatlla
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Home,[34;50],la Font de la Guatlla
Otono,Laborable,Manca d'atencio a la conduccio,Nit,Xoc contra element estatic,Motocicleta,Home,[18;33],la Font de la Guatlla
Primavera,No laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Bicicleta,Dona,[18;33],la Font de la Guatlla
Otono,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Home,[51;70],Hostafrancs
Primavera,Laborable,Altres,Tarda,Atropellament,Motocicleta,Home,[34;50],Hostafrancs
Otono,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Dona,[18;33],Hostafrancs
Otono,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Hostafrancs
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Verano,Laborable,Manca precaucio efectuar marxa enrera,Tarda,Altres,Motocicleta,Dona,[18;33],Hostafrancs
Verano,Laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Dona,[51;70],Hostafrancs
Otono,Laborable,No determinada,Mati,Colision lateral,Motocicleta,Dona,[51;70],Hostafrancs
Otono,Laborable,Manca d'atencio a la conduccio,Nit,Caiguda (dues rodes),Motocicleta,Home,[18;33],Hostafrancs
Otono,No laborable,Manca d'atencio a la conduccio,Mati,Xoc contra element estatic,Motocicleta,Dona,[34;50],Hostafrancs
Otono,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Home,[34;50],Hostafrancs
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],Hostafrancs
Otono,Laborable,Manca precaucio incorporacio circulacio,Tarda,Altres,Motocicleta,Home,[18;33],Hostafrancs
Primavera,Laborable,No respectar distancies,Tarda,Colision lateral,Bicicleta,Home,[18;33],Hostafrancs
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[51;70],Hostafrancs
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],Hostafrancs
Verano,Laborable,Altres,Mati,Colision lateral,Motocicleta,Dona,[18;33],Hostafrancs
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[18;33],Hostafrancs
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Hostafrancs
Otono,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Motocicleta,Dona,[34;50],Hostafrancs
Otono,Laborable,Altres,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Hostafrancs
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Invierno,Laborable,Envair calzada contraria,Tarda,Colision frontal,Turisme,Home,[51;70],Hostafrancs
Verano,Laborable,No determinada,Tarda,Caiguda (dues rodes),Bicicleta,Dona,[18;33],Hostafrancs
Invierno,No laborable,No cedir la dreta,Mati,Colision frontal,Motocicleta,Home,[18;33],Hostafrancs
Invierno,No laborable,No determinada,Mati,Colision frontal,Motocicleta,Home,[18;33],Hostafrancs
Verano,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Dona,[34;50],Hostafrancs
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],Hostafrancs
Verano,Laborable,No respectar distancies,Tarda,Abast,Turisme,Home,[18;33],Hostafrancs
Invierno,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[18;33],Hostafrancs
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Xoc contra element estatic,Turisme,Home,mas 70,Hostafrancs
Verano,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],Hostafrancs
Primavera,No laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Motocicleta,Home,[34;50],Hostafrancs
Primavera,Laborable,Manca precaucio efectuar marxa enrera,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],Hostafrancs
Invierno,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Otono,Laborable,Altres,Mati,Altres,Motocicleta,Dona,[51;70],Hostafrancs
Otono,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],Hostafrancs
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Dona,[18;33],Hostafrancs
Otono,Laborable,No respectar distancies,Tarda,Abast multiple,Turisme,Dona,[18;33],Hostafrancs
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[51;70],Hostafrancs
Invierno,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Hostafrancs
Verano,Laborable,No respectar distancies,Tarda,Abast multiple,Furgoneta,Dona,[51;70],Hostafrancs
Otono,Laborable,Desobeir altres senyals,Tarda,Abast,Motocicleta,Dona,[18;33],Hostafrancs
Otono,Laborable,No determinada,Mati,Abast,Turisme,Home,[18;33],Hostafrancs
Invierno,Laborable,No respectar distancies,Mati,Abast multiple,Motocicleta,Dona,[34;50],Hostafrancs
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],Hostafrancs
Otono,No laborable,Manca precaucio incorporacio circulacio,Mati,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Invierno,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],Hostafrancs
Invierno,Laborable,No respectat pas de vianants,Tarda,Atropellament,Motocicleta,Home,[18;33],Hostafrancs
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[51;70],Hostafrancs
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],Hostafrancs
Verano,No laborable,Adelantamiento improcedente,Mati,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Otono,Laborable,Manca d'atencio a la conduccio,Nit,Colision fronto-lateral,Turisme,Home,[18;33],Hostafrancs
Primavera,No laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Home,[34;50],Hostafrancs
Otono,No laborable,Gir indegut o sense precaucio,Nit,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Otono,Laborable,No determinada,Mati,Xoc contra element estatic,Turisme,Home,[18;33],Hostafrancs
Verano,Laborable,Altres,Mati,Caiguda (dues rodes),Motocicleta,Dona,[34;50],Hostafrancs
Otono,Laborable,Manca precaucio efectuar marxa enrera,Mati,Altres,Motocicleta,Dona,[51;70],Hostafrancs
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast multiple,Turisme,Home,[51;70],Hostafrancs
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Turisme,Dona,[34;50],Hostafrancs
Primavera,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Home,[34;50],Hostafrancs
Invierno,No laborable,Canvi de carril sense precaucio,Mati,Abast,Bicicleta,Home,[18;33],Hostafrancs
Otono,Laborable,Altres,Tarda,Xoc contra element estatic,Turisme,Home,[51;70],Hostafrancs
Verano,Laborable,Altres,Mati,Colision fronto-lateral,Bicicleta,Dona,[18;33],Hostafrancs
Verano,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Bicicleta,Dona,[18;33],Hostafrancs
Otono,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Dona,[34;50],Hostafrancs
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[51;70],Hostafrancs
Otono,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],Hostafrancs
Otono,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Turisme,Dona,[34;50],Hostafrancs
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Hostafrancs
Primavera,No laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[18;33],Hostafrancs
Otono,Laborable,Manca precaucio efectuar marxa enrera,Tarda,Altres,Bicicleta,Home,[18;33],Hostafrancs
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],Hostafrancs
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Hostafrancs
Primavera,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision lateral,Motocicleta,Home,[34;50],Hostafrancs
Otono,Laborable,Altres,Tarda,Altres,Turisme,Dona,[34;50],Hostafrancs
Otono,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],Hostafrancs
Invierno,No laborable,Adelantamiento improcedente,Nit,Colision frontal,Bicicleta,Home,[18;33],Hostafrancs
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Xoc amb animal a la calcada,Motocicleta,Dona,[18;33],la Bordeta
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Altres,Motocicleta,Home,mas 70,la Bordeta
Invierno,No laborable,Desobeir samoforo,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Bordeta
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Bicicleta,Home,[34;50],la Bordeta
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],la Bordeta
Verano,No laborable,Manca precaucio incorporacio circulacio,Nit,Colision lateral,Motocicleta,Home,[18;33],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Atropellament,Veh. Mobilidad personal con o sin motor,Dona,[18;33],la Bordeta
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Furgoneta,Home,[34;50],la Bordeta
Primavera,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[34;50],la Bordeta
Invierno,Laborable,No respectar distancies,Tarda,Abast,Turisme,Dona,[51;70],la Bordeta
Primavera,Laborable,No determinada,Mati,Abast multiple,Furgoneta,Home,[34;50],la Bordeta
Otono,Laborable,Adelantamiento improcedente,Mati,Abast,Motocicleta,Home,[51;70],la Bordeta
Invierno,Laborable,Manca precaucio efectuar marxa enrera,Mati,Abast,Motocicleta,Dona,[51;70],la Bordeta
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],la Bordeta
Otono,Laborable,No determinada,Mati,Abast,Motocicleta,Home,[18;33],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Turisme,Home,[51;70],la Bordeta
Otono,Laborable,Altres,Tarda,Xoc contra element estatic,Turisme,Dona,[34;50],la Bordeta
Verano,Laborable,Altres,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,Menor,la Bordeta
Verano,Laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Home,[18;33],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Nit,Xoc contra element estatic,Bicicleta,Home,[18;33],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Dona,[18;33],la Bordeta
Otono,Laborable,Altres,Mati,Caiguda interior vehicle,Autobus,Home,[34;50],la Bordeta
Verano,No laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Home,[18;33],la Bordeta
Invierno,Laborable,Canvi de carril sense precaucio,Mati,Abast,Motocicleta,Home,[34;50],la Bordeta
Otono,Laborable,Manca precaucio incorporacio circulacio,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],la Bordeta
Verano,Laborable,Manca precaucio efectuar marxa enrera,Mati,Altres,Motocicleta,Home,[51;70],la Bordeta
Otono,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Bordeta
Otono,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],la Bordeta
Primavera,Laborable,No respectar distancies,Mati,Abast,Turisme,Dona,[34;50],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Furgoneta,Dona,[34;50],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],la Bordeta
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Bordeta
Verano,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[18;33],la Bordeta
Otono,Laborable,No determinada,Tarda,Abast,Turisme,Home,[51;70],la Bordeta
Primavera,No laborable,Manca precaucio incorporacio circulacio,Tarda,Abast,Motocicleta,Home,[18;33],la Bordeta
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],la Bordeta
Primavera,Laborable,No respectar distancies,Tarda,Abast,Turisme,Dona,[34;50],la Bordeta
Primavera,Laborable,Gir indegut o sense precaucio,Mati,Colision fronto-lateral,Motocicleta,Dona,[34;50],la Bordeta
Otono,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[18;33],la Bordeta
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],la Bordeta
Primavera,Laborable,Manca d'atencio a la conduccio,Nit,Abast,Motocicleta,Dona,[18;33],la Bordeta
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],la Bordeta
Invierno,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[18;33],la Bordeta
Invierno,Laborable,Manca precaucio efectuar marxa enrera,Mati,Colision fronto-lateral,Bicicleta,Home,[51;70],la Bordeta
Verano,No laborable,Altres,Tarda,Xoc contra element estatic,Motocicleta,Home,[34;50],la Bordeta
Otono,No laborable,No respectar distancies,Mati,Caiguda (dues rodes),Motocicleta,Home,[34;50],la Bordeta
Otono,Laborable,Altres,Nit,Colision fronto-lateral,Motocicleta,Home,[18;33],la Bordeta
Invierno,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],la Bordeta
Otono,No laborable,Manca precaucio incorporacio circulacio,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],la Bordeta
Invierno,Laborable,Canvi de carril sense precaucio,Mati,Caiguda (dues rodes),Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Bordeta
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Dona,[34;50],la Bordeta
Verano,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Bicicleta,Dona,[18;33],la Bordeta
Invierno,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[18;33],la Bordeta
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Altres,Bicicleta,Dona,[51;70],la Bordeta
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Colision frontal,Veh. Mobilidad personal con o sin motor,Dona,[18;33],la Bordeta
Otono,No laborable,Manca d'atencio a la conduccio,Mati,Colision lateral,Bicicleta,Dona,[18;33],la Bordeta
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Turisme,Home,[34;50],la Bordeta
Invierno,Laborable,Altres,Mati,Caiguda (dues rodes),Motocicleta,Dona,[34;50],la Bordeta
Otono,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],la Bordeta
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Caiguda (dues rodes),Motocicleta,Home,[34;50],la Bordeta
Primavera,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Home,[51;70],la Bordeta
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Bicicleta,Home,[51;70],la Bordeta
Otono,No laborable,No respectar distancies,Nit,Abast,Motocicleta,Home,[18;33],la Bordeta
Invierno,No laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Turisme,Dona,[18;33],la Bordeta
Verano,No laborable,Manca d'atencio a la conduccio,Nit,Abast,Bicicleta,Home,[34;50],Sants - Badal
Verano,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,Menor,Sants - Badal
Primavera,No laborable,Manca precaucio incorporacio circulacio,Mati,Colision lateral,Motocicleta,Home,[34;50],Sants - Badal
Primavera,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],Sants - Badal
Invierno,Laborable,No determinada,Tarda,Caiguda (dues rodes),Motocicleta,Home,[18;33],Sants - Badal
Verano,Laborable,Manca precaucio efectuar marxa enrera,Tarda,Altres,Bicicleta,Dona,[18;33],Sants - Badal
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[34;50],Sants - Badal
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Furgoneta,Home,[51;70],Sants - Badal
Primavera,No laborable,Altres,Tarda,Bolcada (mes de dues rodes),Turisme,Home,[18;33],Sants - Badal
Primavera,No laborable,Manca d'atencio a la conduccio,Tarda,Bolcada (mes de dues rodes),Turisme,Home,[18;33],Sants - Badal
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Sants - Badal
Invierno,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Dona,[18;33],Sants - Badal
Invierno,Laborable,No respectat pas de vianants,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Sants - Badal
Primavera,No laborable,Altres,Nit,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Sants - Badal
Invierno,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[34;50],Sants - Badal
Verano,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Bicicleta,Home,[34;50],Sants - Badal
Invierno,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],Sants - Badal
Otono,No laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Turisme,Dona,[18;33],Sants - Badal
Otono,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],Sants - Badal
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],Sants - Badal
Otono,Laborable,No determinada,Tarda,Abast,Motocicleta,Home,[51;70],Sants - Badal
